"Minor Mood","rb2"
"Minor Strain","jlt"
"Minor Swing","agz"
"Minor Swing","jfk"
"Minority","agz"
"Minority","col"
"Minority","rb1"
"Minors Holiday","lib"
"Minute By Minute","srb"
"Misirlou","tbk"
"Miss Ann (I  2)","jlt"
"Miss Jackies Delight","lib"
"Miss Lucy","tob"
"Miss Otis Regrets","srb"
"Miss Premise","col"
"Miss Toni","tob"
"Miss Annabel Lee","agz"
"Miss Brown To You","agz"
"Miss Otis Regrets Shes Unable To Lunch Today","agz"
"Mission Impossible Theme","hlr"
"Mississippi Mud","agz"
"Misterioso","lib"
"Misty","agz"
"Misty","blu"
"Misty","jfk"
"Misty","nr1"
"Misty","rb1"
"Misty","tbk"
"Mixing","lrb"
"Miyako","rb1"
"Mo Joe","nr2"
"Moaks Shop","rb2"
"Moanin","agz"
"Moanin","rb2"
"Moanin Low","agz"
"Mobile Blues","agz"
"Modadji","nr1"
"Modesty Blues","rb2"
"Mohawk","jfk"
"Mohawk","jlt"
"Mohawk","lib"
"Molten Glass","rb1"
"Moment To Moment","rb3"
"Moments Notice","col"
"Moments Notice","hlr"
"Moments Notice","rb1"
"Moments Notice","nr2"
"Moments Notice","agz"
"Mona Lisa","hlr"
"Money Song (Why Dont You Do Right)","agz"
"Monk On The Run","nr3"
"Monkeys Uncle","nr1"
"Monking Business","jlt"
"Monks Dream","jlt"
"Monks Mood","nr1"
"Monks Mood","rb2"
"Monks Sphere","rb2"
"Monks Mood","agz"
"Monster And The Flower (The)","rb3"
"Montage","rb1"
"Monti Celli","lib"
"Mooch (The)","hlr"
"Mooche (the)","agz"
"Mood For Maude","jlt"
"Mood Indigo","agz"
"Mood Indigo","col"
"Mood Indigo","hlr"
"Mood Indigo","nr2"
"Mood Indigo","rb1"
"Mood Indigo","tbk"
"MoonIight Saving Time","hlr"
"Moon And Sand","nr3"
"Moon And Sand","rb3"
"Moon Germs","rb1"
"Moon Glow","rb2"
"Moon Love","jfk"
"Moon Of Manakoora (The)","tbk"
"Moon Over Miami","hlr"
"Moon Over Miami","tbk"
"Moon Rays","jfk"
"Moon Rays","rb2"
"Moon Rays","nr2"
"Moon River","agz"
"Moon River","hlr"
"Moon Over Miami","agz"
"Moonchild","rb1"
"Moondance","srb"
"Moonglow","agz"
"Moonglow","blu"
"Moonglow","jfk"
"Moonglow","nr3"
"Moonlight And Roses","jfk"
"Moonlight Bay","jfk"
"Moonlight Becomes You","blu"
"Moonlight Becomes You","hlr"
"Moonlight Cocktail","jfk"
"Moonlight In Vermont","col"
"Moonlight In Vermont","jfk"
"Moonlight In Vermont","nr1"
"Moonlight In Vermont","rb3"
"Moonlight In Vermount","tbk"
"Moonlight On The Ganges","jfk"
"Moonlight Serenade","agz"
"Moonlight Serenade","nr3"
"Moonlight Becomes You","agz"
"Moonlight In Vermont","agz"
"Moonlight On The Ganges","agz"
"Moontide","nr2"
"Moontrane","col"
"Moontrane","rb2"
"Moose March (the)","agz"
"Moose The Mooche","jfk"
"Moose The Mooche","rb2"
"Moose The Mooche","agz"
"Mop Mop","agz"
"Moppin And Boppin","agz"
"More","agz"
"More","jfk"
"More","tbk"
"More I Cannot Wish You","hlr"
"More I See You(The)","rb1"
"More I See You (The)","srb"
"More I See You (the)","agz"
"More Love","nr2"
"More Than You Know","blu"
"More Than You Know","jfk"
"More Than You Know","nr2"
"More Than You Know","agz"
"Mornin","hlr"
"Mornin","nr1"
"Morning","col"
"Morning","rb2"
"Morning Dance","hlr"
"Morning Dance","jlt"
"Morning Dance","nr1"
"Morning Glory","agz"
"Morning Sprite","nr2"
"Morocco","hlr"
"Morpo","jlt"
"Morpo","lib"
"Most Gentlemen Dont Like Love","hlr"
"Motel","lib"
"Moten Swing","agz"
"Moten Swing","jfk"
"Motens Swing","rb2"
"Mother Of The Dead Man","rb1"
"Motion","lib"
"Moulin A Cafe","agz"
"Mountain Flight","lrb"
"Mountain Greenery","agz"
"Mountain Greenery","hlr"
"Mountain Greenery","rb3"
"Mountain Greenery","srb"
"Move","agz"
"Move","lib"
"Move","rb2"
"Movin Along","jlt"
"Movin In MovinOut","jlt"
"Moving Out","rb2"
"Mozambique","nr2"
"Mr.Clean","nr1"
"Mr.Gone","nr1"
"Mr.Wonderful","tbk"
"Mr. Big Falls His J.G. Hand","hlr"
"Mr. Broadway Theme From","rb2"
"Mr. Clean","rb2"
"Mr. Gone","hlr"
"Mr. Jelly-Lord","hlr"
"Mr. Jin","rb1"
"Mr. Jones","rb2"
"Mr. Kenyata","jlt"
"Mr. Lucky","hlr"
"Mr. Magic","rb2"
"Mr. Misha And Little Lilly","jlt"
"Mr. P.C.","col"
"Mr. P.C.","rb1"
"Mr. Sims","rb2"
"Mr. Wonderful","hlr"
"Mr Freddie Blues","agz"
"Mr Jelly Lord","agz"
"Mr Lucky","srb"
"Mr P.C.","agz"
"Mr P.C","nr2"
"Mrs. Miniver","rb2"
"Mrs Miniver","tob"
"Ms. P  P","col"
"Muddy In The Bank","col"
"Muddy Water","agz"
"Muezzin","rb2"
"Muezzin","rb3"
"Muito Normal","lrb"
"Mujer Ardiente","cub"
"Mumbles","col"
"Muscle Shoals Blues","agz"
"Music Goes Round And Around","tbk"
"Music Maestro Please","agz"
"Music Goes Round And Round (the)","agz"
"Muskat Ramble","tbk"
"Muskrat Ramble","agz"
"Mustapha","tbk"
"My Attorney Bernie","hlr"
"My Attorney Bernie","nr1"
"My Babe","blu"
"My Baby Just Cares For Me","col"
"My Baby Just Cares For Me","hlr"
"My Baby Left Me","blu"
"My Bells","ebk"
"My Blues","tob"
"My Buddy","agz"
"My Creole Belle","blu"
"My Favorite Things","jfk"
"My Favorite Things","rb1"
"My Flamingo","jfk"
"My Foolish Heart","rb1"
"My Foolish Heart","jfk"
"My Funny Valentine","col"
"My Funny Valentine","jfk"
"My Funny Valentine","rb1"
"My Funny Valentine","tbk"
"My Funny Valentine","srb"
"My Gal Sal...","agz"
"My Girl","hlr"
"My Girl","nr3"
"My Handy Man Aint Handy Any More","blu"
"My Heart Belongs To Daddy","jfk"
"My Heart Stood Still","rb3"
"My Heart Stood Still","hlr"
"My Heart Stood Still","srb"
"My Ideal","agz"
"My Ideal","hlr"
"My Ideal","jlt"
"My Kind Of Town","tbk"
"My Life","tbk"
"My Little Boat","rb1"
"My Little Grass Shack","tbk"
"My Little Suede Shoes","lib"
"My Little Suede Shoes","rb2"
"My Little Suede Shoes","jfk"
"My Mama Don Tol Me","jlt"
"My Mans Gone Now","jfk"
"My Mans Gone Now","rb3"
"My Mans Gone Now","srb"
"My Melancholy Baby","jfk"
"My Monday Date","jfk"
"My Old Flame","col"
"My Old Flame","hlr"
"My One And Only Love","col"
"My One And Only Love","jfk"
"My One And Only Love","rb1"
"My Prayer","jfk"
"My Romance","col"
"My Romance","jfk"
"My Romance","nr1"
"My Romance","rb1"
"My Romance","tbk"
"My Shining Hour","col"
"My Shining Hour","jfk"
"My Shining Hour","nr1"
"My Ship","rb1"
"My Ship","jfk"
"My Ship","nr2"
"My Silent Love","hlr"
"My Tani","tbk"
"My Wild Irish Rose","tbk"
"My Blue Heaven","agz"
"My Buckets Got A Hole In It","agz"
"My Daddy Rocks Me","agz"
"My Fate Is In Your Hands","agz"
"My Favorite Things","agz"
"My Foolish Heart","agz"
"My Funny Valentine","agz"
"My Heart Belongs To Daddy","agz"
"My Heart Stood Still","agz"
"My Honeys Lovin Arms","agz"
"My Kindo Love","agz"
"My Last Affair","agz"
"My Little Suede Shoes","agz"
"My Man","agz"
"My Melancholy Baby","agz"
"My Monday Date","agz"
"My Old Flame","rb2"
"My Old Flame","agz"
"My Old Kentucky Home","agz"
"My One And Only Love","agz"
"My Pet","agz"
"My Pretty Girl","agz"
"My Reverie","agz"
"My Romance","agz"
"My Shining Hour","agz"
"My Ship","agz"
"My Silent Love","agz"
"My Sweet Lovin Man","agz"
"My Sweetie Went Away","agz"
"My Wild Irish Rose","agz"
"Myako","jlt"
"Myptia","tbk"
"Mysterious Traveler","rb1"
"Mystery Train","blu"
"Mystic Touch","rb2"
"Mystique","jlt"
"Myth","jlt"
"N.Y.C.s No Lark","ebk"
"Naci Moreno","lrb"
"Nagasaki","agz"
"Naima","agz"
"Naima","col"
"Naima","nr2"
"Naima","rb1"
"Naima (Niema)","hlr"
"Nancy","tob"
"Nancy (With The Laughing Face)","srb"
"Nancy Joe","rb2"
"Nancy With The Laughing Face","jlt"
"Napanoch","nr2"
"Naptown","tob"
"Nardis","agz"
"Nardis","col"
"Nardis","jfk"
"Nardis","rb1"
"Natives Are Restless Tonight (The)","nr2"
"Natty Stick","lrb"
"Natural Selection","nr2"
"Nature Boy","agz"
"Nature Boy","col"
"Nature Boy","hlr"
"Nature Boy","jlt"
"Nature Boy","nr1"
"Nature Boy","rb2"
"Neals Blues","rb3"
"Nearly","hlr"
"Nearness","col"
"Nearness Of You","rb2"
"Nearness Of You","tbk"
"Nearness Of You (The)","hlr"
"Nearness Of You (The)","tob"
"Nearness Of You (The)","blu"
"Nearness Of You (the)","agz"
"Necessary Blonde (The)","nr2"
"Nefertiti","jfk"
"Nefertiti","nr1"
"Nefertiti","rb1"
"Nerfertiti","col"
"Never Alone","nr2"
"Never Givin Up","nr1"
"Never Let Me Go","hlr"
"Never Let Me Go","rb3"
"Never Make Your Move Too Soon","nr1"
"Never On Sunday","tbk"
"Never Said (Chans Song)","nr3"
"Never Will I Marry","rb1"
"Never Will I Marry","nr2"
"Nevertheless","agz"
"Nevertheless (Im In Love With You)","jfk"
"New Bag Blues","jlt"
"New Boots","nr3"
"New Frankie And Johnnie Song (The)","jfk"
"New Orleans","agz"
"New Orleans Blues","hlr"
"New Orleans Function","agz"
"New Orleans Hop Scop Blues","agz"
"New Orleans Stomp","agz"
"New Thing","rb2"
"New Thing (A)","tob"
"New York Afternoon","jfk"
"New York New York","tbk"
"New York Town","blu"
"Newcomer","jlt"
"Next Future","nr3"
"Next Time It Happens (The)","hlr"
"Nicas Dream","col"
"Nicas Dream","jfk"
"Nicas Dream","rb1"
"Nicas Dream","nr2"
"Nicas Tempo","jlt"
"Nicas Dream","agz"
"Nicas Tempo","agz"
"Nice N Easy","rb3"
"Nice Pants","hlr"
"Nice Work If You Can Get It","jfk"
"Nice Work If You Can Get It","tob"
"Nice Work If You Can Get It","srb"
"Nice Work If You Can Get It","agz"
"Nicks Knacks","lib"
"Nigerian Marketplace","nr1"
"Night And Day","rb1"
"Night And Day","tbk"
"Night And Day","srb"
"Night Dreamer","nr2"
"Night Dreamer","rb1"
"Night Has A Thousand Eyes","rb1"
"Night Has A Thousand Eyes (The)","hlr"
"Night In Tunesia","lib"
"Night In Tunisia(A)","col"
"Night In Tunisia(A)","jfk"
"Night In Tunisia(A)","rb1"
"Night Lake","nr1"
"Night Life","lib"
"Night They Invented Champagne","tbk"
"Night Train","agz"
"Night Train","hlr"
"Night Train","jlt"
"Night Train","tbk"
"Night Train (Happy Go Lucky Local)","col"
"Night We Called It A Day","rb3"
"Night We Called It A Day (The)","blu"
"Night And Day","agz"
"Night In Tunesia (a)","agz"
"Night We Called It A Day (the)","agz"
"Nightingale Sang In Berkeleay Square (A)","nr2"
"Nightingale Sang In Berkeley Square(A)","jfk"
"Nightingale Sang In Berkeley Square(A)","rb3"
"Nightingale Sang In Berkeley Square","agz"
"Nightmare","blu"
"Nightmood","nr2"
"Nights At The Turntable","jlt"
"Nights At The Turntable","lib"
"Nimbus","rb1"
"Nine Twenty (920) Special","agz"
"Nineteen Nineteen","agz"
"Nippon Soul","jfk"
"No. 251","lib"
"No Hagas Caso","cub"
"No Matter How She Done It","blu"
"No Me Esqueca","rb2"
"No Me Esqueca","nr1"
"No Moe","rb2"
"No Moe","tob"
"No Moon At All","nr2"
"No Moon At All","jfk"
"No More Blues","jfk"
"No More Blues","blu"
"No More Lovers","blu"
"No Puedo Ser Feliz","cub"
"No Smoking","blu"
"No Splice","rb2"
"No Strings","tbk"
"No Te Importe Saber","cub"
"No Ties","jlt"
"No Ties","lib"
"No Way Out","nr3"
"No Moon At All","agz"
"No Regrets","agz"
"Nobody Does It Better","tbk"
"Nobody Else But Me","rb3"
"Nobody Knows The Trouble Ive Seen","blu"
"Nobody Knows You When Youre Down And Out","hlr"
"Nobody Knows You When Youre Down And Out","blu"
"Nobody Knows The Trouble Ive Seen","agz"
"Nobody Knows The Way I Feels","agz"
"Nobody Knows You When Youre Down And Out","agz"
"Nobodys Heart","hlr"
"Nobodys Sweetheart","agz"
"Noche Cubana","cub"
"None But The Lonely Heart","jfk"
"Nonsequence","rb1"
"North Atlantic Run","rb2"
"North Atlantic Run","tob"
"Norwegian Wood","tbk"
"Norwegian Wood","hlr"
"Nosotros","cub"
"Nostalgia Habanera","cub"
"Nostalgia In Times Square","rb1"
"Not Ethiopia","nr1"
"Not Like This","srb"
"Not Really The Blues","lib"
"Nothing Personal","nr1"
"November 68th","jlt"
"November Afternoon","jlt"
"Novena","lrb"
"Novia Mia","cub"
"Now He Beats The Drum-Now He Stops","rb3"
"Now He Sings","jfk"
"Now He Sings Now He Sobs","rb3"
"Now Is The Time","col"
"Now Is The Time","lib"
"Now It Can Be Told","hlr"
"Now It Can Be Told","agz"
"Nowhere To Run","nr3"
"Nows The Time","jfk"
"Nows The Time","rb2"
"Nows The Time","agz"
"Nuages","agz"
"Nuages","hlr"
"Nuages","jlt"
"Nuestra Cancion","cub"
"Nuestras Vidas","cub"
"Number 4","jlt"
"Number 6","rb3"
"Nutty Pine","lib"
"Nutville","rb2"
"Nutville","nr2"
"O Bebado E A Equilibrista","lrb"
"O Go Mo","lib"
"O Morro Nao Tem Vez (Favela)","hlr"
"O Pato","lrb"
"O Sole Mio","tbk"
"Object Of My Affection","tbk"
"Object Of My Affection (the)","agz"
"Oblivion","lib"
"Obsequious","jlt"
"Obsesion","lrb"
"Obsession","lrb"
"Ode To A Flugelhorn","col"
"Ode To A Flugelhorn","tob"
"Ode To The Doo Da Day","nr2"
"Of Thee I Sing","srb"
"Of All The Wrongs Youve Done To Me","agz"
"Oferere","lrb"
"Off Flow","nr3"
"Off Minor","agz"
"Off Minor","hlr"
"Off Minor","lib"
"Off Minor","rb2"
"Off Minor","nr1"
"Off To The Races","lib"
"Offshore","col"
"Ogguere","cub"
"Oh Babe","tbk"
"Oh Baby","agz"
"Oh Lady Be Good","col"
"Oh Look At Me Now","jfk"
"Oh No","jlt"
"Oh Play That Thing","lib"
"Oh Vida","cub"
"Oh What A Beatiful Morning","tbk"
"Oh What A Beautiful Mornin","jfk"
"Oh What It Seemed To Be","jfk"
"Oh You Beautiful Doll","jfk"
"Oh You Crazy Moon","jlt"
"Oh Daddy Blues","agz"
"Oh Lady Be Good","agz"
"Oh Look At Me Now","agz"
"Oh Miss Hannah","agz"
"Oh Sister Aint That Hot","agz"
"Oh You Beautiful ...","agz"
"Oignons (les)","agz"
"Okie From Muskogee","tbk"
"Oklahoma","tbk"
"Ol Man River","jfk"
"Ol Man River","blu"
"Ol Man Mose","agz"
"Old Country (The)","srb"
"Old Devil Moon","col"
"Old Devil Moon","rb2"
"Old Devil Moon","jfk"
"Old Folks","rb3"
"Old Folks","srb"
"Old Man And The Child (The)","tob"
"Old Piano Roll Blues (The)","blu"
"Old Devil Moon","agz"
"Old Fashioned Love","agz"
"Old Folks","agz"
"Old Time Religion (give Me That)","agz"
"Ole","nr2"
"Ole Miss","agz"
"Oleo","agz"
"Oleo","col"
"Oleo","jfk"
"Oleo","nr1"
"Oleo","rb1"
"Olhos De Gato","rb1"
"Olinoqui Valley","rb1"
"Olman River","agz"
"Olvido","cub"
"On A Clear Day","rb2"
"On A Clear Day","rb3"
"On A Clear Day","tbk"
"On A Clear Day","tob"
"On A Clear Day (You Can See Forever)","jfk"
"On A Clear Day","srb"
"On A Little Street In Singapore","jfk"
"On A Misty Night","col"
"On A Misty Night","srb"
"On A Slow Boat To China","jfk"
"On Broadway","hlr"
"On Green Dolphin Street","col"
"On Green Dolphin Street","hlr"
"On Green Dolphin Street","nr3"
"On The Border","hlr"
"On The Lion","tob"
"On The Quee-Tee","jlt"
"On The Road Again","tbk"
"On The Scene","lib"
"On The Sly","rb3"
"On The Stairs","rb2"
"On The Street Where You Live","jfk"
"On The Street Where You Live","rb3"
"On The Sunny Side Of The Street","nr2"
"On The Sunny Side Of The Street","jfk"
"On The Trail","col"
"On The Trail","rb2"
"On A Clear Day You Can See Forever","agz"
"On A Slowboat To China","agz"
"On Green Dolphin Street","agz"
"On Revival Day","agz"
"On The Alamo","agz"
"On The Beach At Bali Bali","agz"
"On The Street Where You Live","agz"
"On The Sunny Side Of The Street","agz"
"On The Trail","agz"
"On Treasure Island","agz"
"Once I Loved","col"
"Once I Loved","nr1"
"Once I Loved","rb1"
"Once I Loved (Amor Em Paz)","hlr"
"Once In A While","nr2"
"Once In Awhile","rb2"
"Once Upon A Summertime","jfk"
"Once Upon A Summertime","jlt"
"Once Upon A Summertime","tob"
"Once In A While","agz"
"One","tbk"
"One Bird One Stone","nr3"
"One By One","jfk"
"One By One","rb2"
"One Family","nr1"
"One Finger Snap","hlr"
"One Finger Snap","nr3"
"One Finger Snap","rb1"
"One Foot In The Gutter","col"
"One Foot In The Gutter","rb2"
"One For Daddy-O","lib"
"One For Daddy-O","rb2"
"One For Helen","ebk"
"One For My Baby","hlr"
"One For My Baby","jlt"
"One For My Baby","nr1"
"One For My Baby And One For The Road","blu"
"One Hundred Ways","srb"
"One I Love (The)","hlr"
"One I Love Belongs To Somebody Else","agz"
"One In A Million You","tbk"
"One Mint Julep","jfk"
"One More River","blu"
"One Note Samba","jfk"
"One Note Samba","rb1"
"One Note Samba","tbk"
"One Note Sambaa","col"
"One Of Those Songs","tbk"
"One With One","jlt"
"One For My Baby","agz"
"One More Time","agz"
"One Note Samba","agz"
"One Oclock Jump","agz"
"One Sweet Letter From You","agz"
"One Two Button Your Shoe","agz"
"Onion Bottom","lib"
"Only Child","ebk"
"Only You Know","rb3"
"Ontet","lib"
"Ooo Baby Baby","nr3"
"Oop Bop Sa Bam","agz"
"Open Country","jfk"
"Open Country","lib"
"Open Your Eyes You Can Fly","rb1"
"Opener (The)","ebk"
"Oppornockity Tunes But Once","jlt"
"Opus 3 (Charles Mingus)","jlt"
"Opus 4 (Charles Mingus)","jlt"
"Opus De Funk","lib"
"Opus De Funk","rb2"
"Opus De Funk","nr3"
"Opus One","jfk"
"Opus De Funk","agz"
"Orange Was The Color Of Her Dress","jlt"
"Orbit","jlt"
"Orbit (Unless Its You)","ebk"
"Orbits","rb1"
"Orchids In The Moonlight","jfk"
"Organ Grinder(The)","jfk"
"Organ Grinder","jlt"
"Organ Grinder Swing","agz"
"Oriental Man","agz"
"Original Rays","hlr"
"Original Untitled Ballad","jlt"
"Ornithology","jfk"
"Ornithology","rb1"
"Ornithology","lib"
"Orpheus","tbk"
"Our Delight","col"
"Our Delight","rb3"
"Our Delight","tob"
"Our Delight","srb"
"Our Love Is Here To Stay","rb2"
"Our Man Higgins Man","jlt"
"Out","jlt"
"Out A Day","nr3"
"Out Back","jlt"
"Out Back Of The Barn","rb2"
"Out Back Of The Barn","tob"
"Out Of Nowhere","hlr"
"Out Of Nowhere","rb1"
"Out Of Nowhere","tob"
"Out Of Somewhere","lib"
"Out Of The Night","jlt"
"Out Of This World","nr1"
"Out Of This World","rb3"
"Out There","jlt"
"Out To Lunch","jfk"
"Outlaw (The)","jlt"
"Outra Vez","lrb"
"Over The Rainbow","rb3"
"Over The Rainbow","nr3"
"Ow","col"
"Ow","lib"
"Ow","rb3"
"Oye Como Ya","rb2"
"Oz","nr1"
"P.S. I Love You","hlr"
"P.S I Love You","agz"
"P.Y.T","nr1"
"Pa Gozar","lrb"
"Pablo Pueblo","lrb"
"Pagina En Blanco","cub"
"Paginas De Mujer","lrb"
"Palermo Walk","lib"
"Palo Alto","rb2"
"Palo Pa Rumba","lrb"
"Pamelas Passion","jlt"
"Panama","agz"
"Panhandle Hook","rb3"
"Pannonic","rb2"
"Pannonica","agz"
"Panther (The)","tob"
"Papa-de-da-da","agz"
"Papa Dip","agz"
"Papa Lips","nr1"
"Paper Doll","jfk"
"Paradox","tob"
"Pare Cochero","cub"
"Pare Cochero","lrb"
"Parisian Thoroughfare","agz"
"Parisian Thoroughfare","jlt"
"Parisienne Thorofare","lib"
"Parker 51","jlt"
"Parkers Mood","jfk"
"Parking Lot Blues","hlr"
"Part Time Lover","nr3"
"Partido Alto","nr1"
"Partys Over (The)","jfk"
"Partys Over (The)","rb3"
"Partys Over (The)","tbk"
"Partys Over (the)","agz"
"Pasadena","agz"
"Paso Doble (Rhythm)","tbk"
"Pass It On","jlt"
"Passion Dance","hlr"
"Passion Dance","rb1"
"Passion Flower","agz"
"Passion Flower","hlr"
"Passport","rb3"
"Passport To Paradise","agz"
"Pat N Chat","jlt"
"Pats New Samba","jlt"
"Patterns","rb2"
"Patti-Cake","lib"
"Patz Blues","rb3"
"Paulistana","lrb"
"Pauls Pal","agz"
"Pauls Pal","jfk"
"Pauls Pal","lib"
"Pawnee Junction","jlt"
"Peace","col"
"Peace","hlr"
"Peace","nr2"
"Peace","rb1"
"Peace Piece","ebk"
"Peaches En Regalia","rb1"
"Peaches N Cream","jlt"
"Peanut Vendor","agz"
"Peanut Vendor (The)","jfk"
"Pearlies Swine","rb1"
"Pedacito De Cielo","cub"
"Pedal Up","tob"
"Pedros Time","jlt"
"Pee Wee","rb1"
"Peel Me A Grape","jfk"
"Peep","nr2"
"Peg","jlt"
"Peg O My Heart","tbk"
"Peg O My Heart","agz"
"Peggys Blue Skylight","rb1"
"Pen...(the)","agz"
"Pendulum","nr3"
"Pennies From Heaven","jfk"
"Pennies From Heaven","rb2"
"Pennies From Heaven","agz"
"Pennsylvania 6 5000","tbk"
"Pennsylvania Polka","tbk"
"Penny Arcade","rb2"
"Pensativa","rb1"
"Pent-Up House","lib"
"Pent-Up House","rb1"
"Pent-up House","agz"
"Pent Up House","col"
"Pent Up House","nr1"
"Penthouse Serenade","agz"
"Penthouse Serenade","hlr"
"People","agz"
"People","jfk"
"People","rb3"
"People In Me","hlr"
"People Make The World Go Round","srb"
"People Will Say Were In Love","rb2"
"People Will Say Were In Love","tbk"
"People Will Say Were In Love","tob"
"People Will Say Were In Love","jfk"
"People Will Say Were In Love","agz"
"Perdido","agz"
"Perdido","col"
"Perdido","jfk"
"Perdido","nr2"
"Perdido","rb2"
"Perdido Line","rb2"
"Perdido Street Blues","agz"
"Peresina","jlt"
"Perfect Love Jamala","rb1"
"Perfidia","agz"
"Perfidia","hlr"
"Perhaps","agz"
"Perhaps","jfk"
"Perhaps","rb3"
"Peris Scope","ebk"
"Peris Scope","hlr"
"Peris Scope","nr2"
"Peris Scope","rb1"
"Perla Marina","cub"
"Pernod","lib"
"Persian Rug","agz"
"Pesky Serpent (The)","lib"
"Petes Meat","lib"
"Petite Fleure","rb2"
"Petite Fleur","agz"
"Petits Machins","rb2"
"Pfrancing","col"
"Pfrancing (No Blues)","rb1"
"Phase Dance","rb2"
"Philly Mignon","jlt"
"Phoebes Samba","hlr"
"Piano In The Dark","srb"
"Picadillo A La Puente","lrb"
"Picadilly Lilly","rb3"
"Pick Up The Pieces","srb"
"Pick Yourself Up","jfk"
"Pick Yourself Up","rb2"
"Pick Yourself Up","agz"
"Pickpocket Blues","blu"
"Picture Of Health","jlt"
"Picture Of Heath","tob"
"Pigalle","tbk"
"Pimlico","lib"
"Ping Pong","jlt"
"Pinocchio","rb1"
"Pirouette","lib"
"Pithycanthropus Erectus","rb1"
"Place To Be (The)","hlr"
"Plain Jane","rb1"
"Played Twice","jlt"
"Played Twice","rb1"
"Playground","jlt"
"Playin In The Yard","tob"
"Plaza Real","nr1"
"Please","agz"
"Please","hlr"
"Please Dont Talk About Me When Im Gone","srb"
"Please Send Me Someone To Love","hlr"
"Please Warm My Wiener","blu"
"Please Dont Talk About Me","agz"
"Pleasure Mad","agz"
"Plight","jlt"
"Ploinciana","rb3"
"Poco Pelo","tbk"
"Poinciana","agz"
"Poinciana (Song Of The Tree)","jfk"
"Point Of Return","rb3"
"Police Dog Blues","blu"
"Polka Dots And Moonbeams","col"
"Polka Dots And Moonbeams","jfk"
"Polka Dots And Moonbeams","rb2"
"Polka Dots And Moonbeams","tob"
"Polka Dots And Moonbeams","agz"
"Polkadots And Moonbeams","nr1"
"Pompton Turnpike","jfk"
"Ponteio","lrb"
"Pools","jfk"
"Poom A Loom","tob"
"Poor Butterfly","hlr"
"Poor Butterfly","rb3"
"Poor People Of Paris","tbk"
"Poor Butterfly","agz"
"Popo","lib"
"Porgy","agz"
"Port Rico Rock","jlt"
"Porters Love Song To A Chambermaid","agz"
"Portrait Of Jennie","rb2"
"Portrait Of Jennie","tob"
"Portrait Of Tracy","nr1"
"Portrait Of Jennie","agz"
"Portsmouth Figurations","rb1"
"Pot Luck","lib"
"Potato Head Blues","hlr"
"Potato Head Blues","agz"
"Powder Puff","lib"
"Power Play","nr2"
"Pragression","rb2"
"Preacher (The)","jfk"
"Preacher (The)","lib"
"Preacher (The)","rb2"
"Preacher (the)","agz"
"Prelude To A Kiss","nr3"
"Prelude To A Kiss","rb1"
"Prelude To A Kiss","tbk"
"Prelude To A Kiss","blu"
"Prelude To A Kiss","hlr"
"Prelude To A Kiss","agz"
"Premier Bal","agz"
"Pretend","hlr"
"Pretty Baby","agz"
"Pretty Girl Is Like A Melody(A)","rb3"
"Pretty Girl Is Like A Melody (a)","agz"
"Prime Rib","lib"
"Prince Albert","jlt"
"Prince Albert","lib"
"Prince Of Darkness","jlt"
"Prince Of Darkness","rb1"
"Prince Of Wails","agz"
"Prism","rb3"
"Prisoner Of ...","agz"
"Prodefunctus","lib"
"Profecia","cub"
"Prologue","ebk"
"Promenade","nr1"
"Promenade Aux Champs-elysees","agz"
"Promise (The)","nr2"
"Promise","nr3"
"Pueblo Latino","lrb"
"Punjab","nr3"
"Pura Novela","lrb"
"Pure Imagination","hlr"
"Pure Imagination","rb3"
"Purple Orchids","hlr"
"Pursuance","rb2"
"Pussy Cat Dues","rb1"
"Put It Where You Want It","nr1"
"Put On A Happy Face","jfk"
"Put On A Happy Face","srb"
"Put On Your Happy Face","tbk"
"Put Your Little Foot Right Out","jfk"
"Put On A Happy Face","agz"
"Put On Your Old Greay Bonnet","agz"
"Puttin On The Ritz","agz"
"Pyramid","jlt"
"Pyramid","nr3"
"Quadrighia","tbk"
"Quando Quando","tbk"
"Quartet No. 2 Part 2","jlt"
"Quasimado","lib"
"Quasimodo","jfk"
"Que Se Funan","lrb"
"Que Sorpresa","lrb"
"Question Mark","nr3"
"Quick Step","jlt"
"Quicksilver","rb2"
"Quicksilver","lib"
"Quicksilver","nr2"
"Quiereme Mucho","cub"
"Quiereme Y Veras","cub"
"Quiero Hablar Contigo","cub"
"Quiet Fire","jlt"
"Quiet Girl","nr2"
"Quiet Nights","tbk"
"Quiet Nights Of Quiet Stars (Corcovado)","jfk"
"Quiet Nights Of Quiet Stars","blu"
"Quiet Now","jfk"
"Quiet Now","rb1"
"Quiet Now","ebk"
"Quiet Place (A)","nr2"
"Quintessence","nr1"
"Quintile","jlt"
"R.F.K.","jlt"
"R.J.","jlt"
"Ragamuffin","lib"
"Raggin  The Scale","agz"
"Rahsaans Run","rb3"
"Rahsaans Run","tob"
"Rain","agz"
"Rain","jfk"
"Rain In Spain (The)","jfk"
"Rain Waltz","nr2"
"Rainbow Connection (The)","hlr"
"Rainbow Seeker","jlt"
"Raincheck","agz"
"Raincheck","jfk"
"Rainland","nr3"
"Rainsville","lrb"
"Ramblin","rb2"
"Ramblin On My Mind","blu"
"Ramblin Rose","tbk"
"Ran Kan Kan","lrb"
"Random Thoughts","jfk"
"Rapture","nr1"
"Rapuzel","jlt"
